,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary
3226,3227,0.6,0.62,3,135,2,0,0,0,sales,medium
3227,3228,0.56,0.57,3,143,2,0,0,0,sales,medium
3228,3229,0.13,0.8,5,203,5,0,0,0,sales,medium
3229,3230,0.83,0.51,5,143,4,0,0,0,sales,medium
3230,3231,0.91,0.42,2,142,3,1,0,0,sales,medium
3231,3232,0.97,0.97,5,171,2,0,0,0,sales,high
3232,3233,0.9,0.96,3,223,4,0,0,0,sales,high
3233,3234,0.57,0.87,4,148,3,0,0,0,sales,high
3234,3235,0.84,0.79,6,140,2,0,0,0,accounting,high
3235,3236,0.84,0.74,4,226,2,0,0,0,accounting,high
3236,3237,0.17,0.93,5,183,5,0,0,0,accounting,high
3237,3238,0.97,0.86,5,135,3,0,0,0,hr,high
3238,3239,0.94,0.66,3,236,2,0,0,0,hr,high
3239,3240,0.83,0.61,5,257,2,0,0,0,hr,low
3240,3241,0.91,0.73,3,155,3,0,0,0,hr,low
3241,3242,0.9,0.76,2,211,4,0,0,0,engineering,low
3242,3243,0.95,0.86,3,207,2,0,0,0,engineering,low
3243,3244,0.69,0.95,3,126,6,0,0,0,engineering,low
3244,3245,0.49,0.98,3,267,2,0,0,0,engineering,low
3245,3246,0.45,0.37,6,226,2,0,0,0,engineering,low
3246,3247,0.21,0.9,2,239,2,0,0,0,engineering,low
3247,3248,0.67,0.61,3,202,2,0,0,0,engineering,medium
3248,3249,0.76,0.62,3,150,2,1,0,0,engineering,medium
3249,3250,0.19,0.78,5,156,6,0,0,0,engineering,medium
3250,3251,0.52,0.73,2,233,3,0,0,0,engineering,medium
3251,3252,0.66,0.59,5,262,2,0,0,0,engineering,medium
3252,3253,0.95,0.67,3,183,3,0,0,0,support,medium
3253,3254,0.95,0.78,4,225,2,0,0,0,support,medium
3254,3255,0.57,0.54,5,216,3,0,0,0,support,medium
3255,3256,0.48,0.57,5,227,3,0,0,0,support,medium
3256,3257,0.95,0.5,4,242,2,0,0,0,support,medium
3257,3258,0.7,0.67,4,224,3,0,0,0,support,medium
3258,3259,0.48,0.61,3,223,3,1,0,0,support,medium
3259,3260,0.62,0.58,3,202,2,0,0,0,support,medium
3260,3261,0.58,0.76,3,220,3,0,0,0,support,medium
3261,3262,1.0,0.87,4,129,5,0,0,0,support,medium
3262,3263,0.79,0.65,2,193,5,0,0,0,support,medium
3263,3264,0.58,0.73,3,165,2,0,0,0,engineering,medium
3264,3265,0.59,0.79,4,209,2,0,0,0,engineering,medium
3265,3266,0.66,0.8,4,183,2,1,0,0,engineering,medium
3266,3267,0.71,0.59,4,138,3,0,0,0,management,medium
3267,3268,0.9,0.74,5,152,3,0,0,0,IT,medium
3268,3269,0.74,0.63,4,170,2,0,0,0,IT,medium
3269,3270,0.66,0.93,5,185,3,0,0,0,IT,medium
3270,3271,0.92,0.53,2,249,2,0,0,0,IT,high
3271,3272,0.55,0.51,4,155,3,0,0,0,IT,low
3272,3273,0.51,0.43,3,204,4,0,0,0,product_mng,medium
3273,3274,0.49,0.52,5,188,4,0,0,0,product_mng,medium
3274,3275,0.88,0.52,5,264,4,0,0,0,product_mng,medium
3275,3276,0.6,0.8,4,146,2,0,0,0,product_mng,medium
3276,3277,0.93,0.65,4,212,4,0,0,0,IT,medium
3277,3278,0.86,0.59,3,215,3,0,0,0,R&D,medium
3278,3279,0.78,0.98,4,239,3,0,0,0,R&D,medium
3279,3280,0.69,0.55,3,188,3,0,0,0,R&D,medium
3280,3281,0.84,0.51,4,259,3,0,0,0,R&D,medium
3281,3282,0.48,0.62,3,200,3,1,0,0,R&D,medium
3282,3283,0.63,0.86,3,245,2,0,0,0,marketing,low
3283,3284,0.54,0.61,3,182,2,0,0,0,sales,low
3284,3285,0.85,0.53,4,181,2,0,0,0,accounting,low
3285,3286,0.51,0.52,3,164,3,0,0,0,support,low
3286,3287,0.88,0.86,5,257,3,0,0,0,engineering,low
3287,3288,0.87,0.93,3,178,3,0,0,0,management,low
3288,3289,0.54,0.5,4,224,3,0,0,0,marketing,low
3289,3290,0.96,0.67,5,170,3,0,0,0,marketing,high
3290,3291,0.58,0.75,4,233,2,0,0,0,marketing,low
3291,3292,0.21,0.57,5,239,3,0,0,0,sales,high
3292,3293,0.5,0.56,5,185,2,0,0,0,sales,high
3293,3294,0.52,0.54,4,184,3,0,0,0,sales,low
3294,3295,0.5,0.7,3,188,2,0,0,0,sales,low
3295,3296,0.74,0.86,3,186,3,1,0,0,sales,high
3296,3297,0.69,0.63,3,226,3,0,0,0,sales,low
3297,3298,0.61,0.74,2,143,6,0,0,0,sales,medium
3298,3299,0.5,0.82,3,213,3,0,0,0,sales,high
3299,3300,0.79,0.53,2,217,2,0,0,0,sales,medium
3300,3301,0.73,0.68,5,190,2,0,0,0,sales,medium
3301,3302,0.49,0.69,2,147,2,0,0,0,sales,medium
3302,3303,0.7,0.77,2,235,3,1,0,0,sales,medium
3303,3304,0.27,0.62,6,136,3,0,0,0,sales,high
3304,3305,0.8,0.54,5,261,2,0,0,0,sales,medium
3305,3306,0.45,0.6,6,176,4,0,0,0,sales,medium
3306,3307,0.63,0.64,4,212,4,0,0,0,sales,medium
3307,3308,0.76,0.52,2,148,3,0,0,0,sales,high
3308,3309,0.42,0.74,6,218,6,0,0,0,sales,medium
3309,3310,0.41,0.87,6,262,6,0,0,0,sales,high
3310,3311,0.74,0.46,6,145,3,0,0,0,accounting,low
3311,3312,0.82,0.75,3,230,4,1,0,0,accounting,medium
3312,3313,0.82,0.65,4,210,2,0,0,0,accounting,medium
3313,3314,0.53,0.73,4,227,3,0,0,0,hr,medium
3314,3315,0.71,0.77,4,142,2,0,0,0,hr,medium
3315,3316,0.5,0.9,4,171,2,0,0,0,hr,low
3316,3317,0.68,0.89,3,241,3,0,0,0,hr,low
3317,3318,0.68,0.99,3,247,2,1,0,0,engineering,low
3318,3319,0.48,0.86,5,246,3,0,0,0,engineering,low
3319,3320,0.59,0.72,3,188,3,1,0,0,engineering,low
3320,3321,0.21,0.7,3,104,2,0,0,0,engineering,low
3321,3322,0.99,0.73,5,197,4,1,0,0,engineering,low
3322,3323,1.0,0.88,4,191,4,0,0,0,engineering,low
3323,3324,0.84,0.51,4,173,2,0,0,0,engineering,low
3324,3325,0.86,0.82,2,207,4,1,0,0,engineering,low
3325,3326,0.52,0.54,5,247,4,0,0,0,engineering,high
3326,3327,0.94,0.97,5,197,5,1,0,0,engineering,low
3327,3328,0.55,0.81,3,242,2,0,0,0,engineering,low
3328,3329,0.79,0.59,3,145,2,0,0,0,support,low
3329,3330,0.91,0.9,4,174,3,0,0,0,support,low
3330,3331,0.82,0.99,3,195,2,0,0,0,support,high
3331,3332,0.84,0.94,4,270,3,1,0,0,support,low
3332,3333,0.72,0.68,4,238,3,0,0,0,support,low
3333,3334,0.68,0.85,4,156,2,0,0,0,support,low
3334,3335,0.99,0.96,5,261,3,0,0,0,support,high
3335,3336,0.74,0.85,5,135,2,0,0,0,support,low
3336,3337,0.8,0.41,6,185,4,0,0,0,support,medium
3337,3338,0.55,0.55,3,197,3,0,0,0,support,high
3338,3339,0.56,0.95,3,241,3,0,0,0,support,medium
3339,3340,0.88,0.98,3,263,3,1,0,0,engineering,high
3340,3341,0.86,0.49,4,251,2,0,0,0,engineering,medium
3341,3342,0.64,0.95,3,218,2,0,0,0,engineering,medium
3342,3343,0.82,0.58,4,183,3,0,0,0,management,medium
3343,3344,0.66,0.8,4,252,3,0,0,0,IT,medium
3344,3345,0.64,0.95,3,98,3,0,0,0,IT,medium
3345,3346,0.17,0.78,6,284,4,0,0,0,IT,medium
3346,3347,0.75,0.68,4,220,2,0,0,0,IT,medium
3347,3348,0.45,0.39,4,275,3,0,0,0,IT,medium
3348,3349,0.99,0.9,4,164,3,0,0,0,product_mng,high
3349,3350,0.93,0.67,5,237,4,0,0,0,product_mng,low
3350,3351,0.88,0.8,3,133,3,0,0,0,product_mng,medium
3351,3352,0.62,0.52,5,256,4,0,0,0,product_mng,medium
3352,3353,0.94,0.88,4,270,3,0,0,0,IT,medium
3353,3354,0.59,0.92,4,196,2,0,0,0,R&D,medium
3354,3355,0.93,0.89,4,209,2,0,0,0,R&D,medium
3355,3356,0.71,0.39,3,261,3,0,0,0,R&D,medium
3356,3357,0.6,0.6,3,221,2,0,0,0,R&D,medium
3357,3358,0.71,0.69,4,180,3,1,0,0,R&D,medium
3358,3359,0.91,0.57,4,145,3,0,0,0,marketing,medium
3359,3360,0.78,0.96,4,111,2,0,0,0,sales,high
3360,3361,0.52,0.63,4,232,3,0,0,0,accounting,low
3361,3362,0.99,0.7,5,195,3,0,0,0,support,low
3362,3363,0.86,0.51,4,211,2,1,0,0,engineering,low
3363,3364,0.74,0.68,4,194,2,0,0,0,management,high
3364,3365,0.15,0.84,4,275,5,0,0,0,marketing,low
3365,3366,0.57,0.54,3,140,3,0,0,0,marketing,low
3366,3367,0.67,0.6,3,157,3,0,0,0,marketing,low
3367,3368,0.8,0.93,4,258,3,0,0,0,sales,high
3368,3369,0.83,0.82,5,273,4,0,0,0,sales,low
3369,3370,0.69,0.53,3,135,2,0,0,0,sales,low
3370,3371,0.64,0.83,3,188,4,0,0,0,sales,low
3371,3372,0.95,0.52,5,222,2,0,0,0,sales,low
3372,3373,0.97,0.52,4,231,3,0,0,0,sales,low
3373,3374,0.85,0.86,3,255,2,0,0,0,sales,low
3374,3375,0.72,0.51,3,254,2,0,0,0,sales,low
3375,3376,0.91,0.85,3,244,3,1,0,0,sales,medium
3376,3377,0.81,0.83,3,132,4,0,0,0,sales,medium
3377,3378,0.13,0.67,5,234,6,0,0,0,sales,medium
3378,3379,0.95,0.81,4,272,3,0,0,0,sales,medium
3379,3380,0.82,0.54,4,191,3,0,0,0,sales,medium
3380,3381,0.63,0.93,4,238,4,0,0,0,sales,medium
3381,3382,0.55,0.69,3,225,2,0,0,0,sales,medium
3382,3383,0.83,0.95,3,211,2,0,0,0,sales,medium
3383,3384,0.54,0.98,3,217,3,0,0,0,sales,medium
3384,3385,0.89,0.91,5,156,4,0,0,0,sales,medium
3385,3386,0.79,0.55,3,147,3,0,0,0,sales,medium
3386,3387,0.56,0.73,4,134,3,0,0,0,accounting,medium
3387,3388,0.89,0.7,4,235,2,1,0,0,accounting,high
3388,3389,1.0,0.66,4,238,4,0,0,0,accounting,low
3389,3390,0.43,0.72,3,258,4,0,0,0,hr,medium
3390,3391,0.71,0.55,5,224,3,0,0,0,hr,medium
3391,3392,0.98,0.59,4,149,2,0,0,0,hr,medium
3392,3393,0.81,0.7,4,219,2,1,0,0,hr,medium
3393,3394,0.71,0.53,3,186,2,0,0,0,engineering,low
3394,3395,0.99,0.6,4,259,4,0,0,0,engineering,low
3395,3396,0.34,0.62,3,119,2,0,0,0,engineering,low
3396,3397,0.58,0.91,3,223,2,0,0,0,engineering,low
3397,3398,0.77,0.49,4,184,3,0,0,0,engineering,low
3398,3399,0.64,0.5,3,238,4,0,0,0,engineering,low
3399,3400,0.13,1.0,4,157,5,1,0,0,engineering,low
3400,3401,0.98,0.6,2,249,3,0,0,0,engineering,low
3401,3402,0.72,0.84,4,195,2,0,0,0,engineering,low
3402,3403,0.55,0.79,3,162,2,0,0,0,engineering,low
3403,3404,0.62,0.91,4,231,3,0,0,0,engineering,low
3404,3405,0.74,0.91,2,264,3,0,0,0,support,low
3405,3406,0.69,0.96,3,210,3,0,0,0,support,low
3406,3407,0.6,0.63,4,192,3,0,0,0,support,low
3407,3408,0.54,0.43,3,192,2,0,0,0,support,low
3408,3409,0.56,0.75,4,249,3,0,0,0,support,low
3409,3410,0.58,0.86,5,206,3,0,0,0,support,low
3410,3411,0.21,0.66,4,165,5,0,0,0,support,low
3411,3412,0.52,0.85,5,183,3,0,0,0,support,low
3412,3413,0.98,0.7,4,253,2,0,0,0,support,low
3413,3414,0.85,0.97,3,256,3,0,0,0,support,low
3414,3415,0.62,0.88,2,263,4,0,0,0,support,medium
3415,3416,0.63,0.61,3,234,3,1,0,0,engineering,medium
3416,3417,0.84,0.97,6,223,2,0,0,0,engineering,medium
3417,3418,0.71,0.69,2,172,3,0,0,0,engineering,medium
3418,3419,0.36,0.55,6,226,6,0,0,0,management,medium
3419,3420,0.79,0.56,6,205,4,1,0,0,IT,medium
3420,3421,0.59,0.55,4,235,2,0,0,0,IT,medium
3421,3422,0.5,0.53,4,263,3,0,0,0,IT,medium
3422,3423,0.88,0.66,4,271,3,1,0,0,IT,medium
3423,3424,0.65,0.69,6,131,5,0,0,0,IT,medium
3424,3425,0.71,0.56,4,238,4,0,0,0,product_mng,medium
3425,3426,0.89,0.54,3,214,2,0,0,0,product_mng,medium
3426,3427,0.83,0.84,3,267,3,0,0,0,product_mng,high
3427,3428,0.73,0.53,3,184,2,0,0,0,product_mng,low
3428,3429,0.71,0.67,3,264,3,0,0,0,IT,medium
3429,3430,0.53,0.66,3,109,2,0,0,0,R&D,medium
3430,3431,0.74,0.7,3,253,4,1,0,0,R&D,medium
3431,3432,0.6,0.52,4,207,2,1,0,0,R&D,medium
3432,3433,0.47,0.6,4,263,5,0,0,0,R&D,low
3433,3434,0.88,0.88,3,214,2,1,0,0,R&D,low
3434,3435,0.62,0.67,2,153,3,0,0,0,marketing,low
3435,3436,0.24,0.48,5,123,5,1,0,0,sales,low
3436,3437,0.15,0.36,5,159,2,0,0,0,accounting,low
3437,3438,0.92,0.82,3,185,3,0,0,0,support,low
3438,3439,0.74,0.7,4,167,3,1,0,0,engineering,low
3439,3440,0.86,0.77,3,271,3,0,0,0,management,low
3440,3441,0.96,0.61,3,140,3,0,0,0,marketing,low
3441,3442,0.54,0.6,4,141,3,0,0,0,marketing,low
3442,3443,0.99,0.87,4,190,2,0,0,0,marketing,low
3443,3444,0.72,0.73,5,134,2,0,0,0,sales,low
3444,3445,0.96,0.75,5,176,4,0,0,0,sales,low
3445,3446,0.73,0.73,4,194,2,0,0,0,sales,low
3446,3447,0.67,0.44,5,212,4,0,0,0,sales,low
3447,3448,0.58,0.72,5,234,3,1,0,0,sales,low
3448,3449,0.9,0.99,4,190,2,0,0,0,sales,low
3449,3450,0.99,0.37,5,155,3,0,0,0,sales,low
3450,3451,0.89,0.58,4,232,2,0,0,0,sales,low
3451,3452,0.72,0.95,4,216,3,0,0,0,sales,low
3452,3453,0.77,0.8,3,207,3,0,0,0,sales,low
3453,3454,0.8,0.94,4,200,4,0,0,0,sales,medium
3454,3455,0.89,0.86,3,178,4,0,0,0,sales,medium
3455,3456,0.59,0.81,4,173,2,0,0,0,sales,medium
3456,3457,0.24,0.87,5,268,5,0,0,0,sales,medium
3457,3458,0.94,0.59,6,212,2,0,0,0,sales,medium
3458,3459,0.74,0.5,4,216,3,0,0,0,sales,medium
3459,3460,0.63,0.62,5,212,6,0,0,0,sales,medium
3460,3461,0.63,0.59,3,155,3,1,0,0,sales,medium
3461,3462,0.77,0.65,4,164,2,0,0,0,sales,medium
3462,3463,0.87,0.74,3,209,3,0,0,0,accounting,medium
3463,3464,0.79,0.61,4,136,3,0,0,0,accounting,medium
3464,3465,0.54,0.84,4,223,3,0,0,0,accounting,medium
3465,3466,0.59,0.83,4,239,4,0,0,0,hr,high
3466,3467,0.86,0.87,3,205,4,0,0,0,hr,low
3467,3468,0.98,0.68,3,203,3,0,0,0,hr,medium
3468,3469,1.0,0.79,5,152,4,0,0,0,hr,medium
3469,3470,0.9,0.79,4,236,3,1,0,0,engineering,medium
3470,3471,0.34,0.6,4,114,3,0,0,0,engineering,medium
3471,3472,0.95,0.93,3,209,2,0,0,0,engineering,low
3472,3473,0.79,0.48,4,178,2,0,0,0,engineering,low
3473,3474,0.13,0.91,4,175,5,0,0,0,engineering,low
3474,3475,0.72,0.69,3,270,4,0,0,0,engineering,low
3475,3476,0.63,0.54,3,145,2,1,0,0,engineering,low
3476,3477,0.81,0.76,5,134,2,0,0,0,engineering,low
3477,3478,0.71,0.75,4,272,4,0,0,0,engineering,low
3478,3479,0.49,0.76,3,208,2,0,0,0,engineering,low
3479,3480,0.59,0.65,4,219,3,1,0,0,engineering,low
3480,3481,0.87,0.59,5,154,3,0,0,0,support,low
3481,3482,0.66,0.6,3,179,4,0,0,0,support,low
3482,3483,0.78,0.92,5,137,2,0,0,0,support,low
3483,3484,0.65,0.7,4,211,2,0,0,0,support,low
3484,3485,0.8,0.97,5,271,4,0,0,0,support,low
3485,3486,0.56,0.75,4,192,2,0,0,0,support,low
3486,3487,0.85,0.67,4,228,4,0,0,0,support,low
3487,3488,0.14,0.46,2,267,6,1,0,0,support,low
3488,3489,0.74,0.62,4,272,2,0,0,0,support,low
3489,3490,0.86,0.93,2,260,2,0,0,0,support,low
3490,3491,0.71,0.96,4,161,3,0,0,0,support,low
3491,3492,0.83,0.99,4,226,2,0,0,0,engineering,low
3492,3493,0.52,0.49,4,249,4,1,0,0,engineering,medium
3493,3494,0.63,0.8,3,243,3,0,0,0,engineering,medium
3494,3495,0.92,0.93,4,247,2,0,0,0,management,medium
3495,3496,0.66,0.87,3,186,2,0,0,0,IT,medium
3496,3497,0.77,0.7,3,155,3,0,0,0,IT,medium
3497,3498,0.74,0.97,2,135,4,0,0,0,IT,medium
3498,3499,0.81,0.76,5,198,4,0,0,0,IT,medium
3499,3500,0.67,0.55,3,175,2,0,0,0,IT,medium
3500,3501,0.75,0.92,3,192,3,0,0,0,product_mng,medium
3501,3502,0.65,0.36,2,282,3,0,0,0,product_mng,medium
3502,3503,0.81,0.6,4,179,3,0,0,0,product_mng,medium
3503,3504,0.57,0.77,4,245,3,0,0,0,product_mng,medium
3504,3505,0.89,0.66,4,235,3,0,0,0,IT,high
3505,3506,0.5,0.56,4,266,2,0,0,0,R&D,low
3506,3507,0.21,0.42,4,269,4,1,0,0,R&D,medium
3507,3508,0.79,0.67,3,264,2,0,0,0,R&D,medium
3508,3509,0.66,0.57,3,161,2,1,0,0,R&D,medium
3509,3510,0.82,0.95,3,203,3,0,0,0,R&D,medium
3510,3511,0.85,0.85,4,258,2,0,0,0,marketing,low
3511,3512,0.72,0.96,3,143,3,0,0,0,sales,low
3512,3513,0.52,0.92,3,214,3,0,0,0,accounting,low
3513,3514,0.5,0.62,4,166,3,1,0,0,support,low
3514,3515,0.52,0.82,3,192,3,0,0,0,engineering,low
3515,3516,0.13,0.87,3,185,4,1,0,0,management,low
3516,3517,0.87,0.98,4,173,3,0,0,0,marketing,low
3517,3518,0.53,0.98,2,163,3,0,0,0,marketing,low
3518,3519,0.15,0.76,5,277,4,0,0,0,marketing,low
3519,3520,0.64,0.86,5,274,2,1,0,0,sales,low
3520,3521,0.52,0.44,3,119,2,0,0,0,sales,low
3521,3522,0.79,0.67,4,267,3,0,0,0,sales,low
3522,3523,0.74,0.89,3,160,2,0,0,0,sales,low
3523,3524,0.81,0.84,4,198,2,0,0,0,sales,low
3524,3525,0.94,0.6,3,193,3,0,0,0,sales,low
3525,3526,0.67,0.84,6,250,2,0,0,0,sales,low
3526,3527,0.93,0.84,3,237,4,1,0,0,sales,low
3527,3528,0.52,0.96,4,170,2,0,0,0,sales,low
3528,3529,0.48,0.74,2,157,2,1,0,0,sales,medium
3529,3530,0.57,0.92,6,267,4,0,0,0,sales,medium
3530,3531,0.71,0.77,4,192,4,0,0,0,sales,medium
3531,3532,0.9,0.74,4,218,2,1,0,0,sales,medium
3532,3533,0.58,0.61,4,210,3,0,0,0,sales,medium
3533,3534,0.66,0.48,4,229,4,0,0,0,sales,medium
3534,3535,0.59,0.66,3,186,3,0,0,0,sales,medium
3535,3536,0.96,0.5,3,234,2,1,0,0,sales,medium
3536,3537,0.13,0.91,2,149,5,0,0,0,sales,medium
3537,3538,0.93,0.92,3,205,3,0,0,0,sales,medium
3538,3539,0.54,0.72,3,148,4,0,0,0,accounting,medium
3539,3540,0.54,0.77,5,270,3,0,0,0,accounting,medium
3540,3541,0.87,0.62,3,176,3,0,0,0,accounting,high
3541,3542,0.79,0.91,3,226,2,0,0,0,hr,low
3542,3543,0.83,0.57,3,232,4,0,0,0,hr,medium
3543,3544,0.73,0.6,3,137,3,0,0,0,hr,medium
3544,3545,0.29,0.42,6,253,3,0,0,0,hr,medium
3545,3546,0.8,0.7,6,231,4,0,0,0,engineering,medium
3546,3547,0.29,0.81,3,189,6,0,0,0,engineering,low
3547,3548,0.43,0.85,6,168,2,0,0,0,engineering,low
3548,3549,0.99,0.93,3,261,3,0,0,0,engineering,low
3549,3550,0.86,0.51,4,152,3,0,0,0,engineering,low
3550,3551,0.85,0.78,5,263,2,1,0,0,engineering,low
3551,3552,0.66,0.68,3,258,3,0,0,0,engineering,low
3552,3553,0.57,0.99,3,205,3,0,0,0,engineering,low
3553,3554,0.31,0.64,6,183,2,1,0,0,engineering,low
3554,3555,0.88,0.88,3,153,3,0,0,0,engineering,low
3555,3556,0.72,0.72,5,194,4,0,0,0,engineering,low
3556,3557,0.75,0.66,4,202,2,0,0,0,support,low
3557,3558,0.82,0.71,4,164,4,0,0,0,support,low
3558,3559,0.82,0.67,3,213,2,0,0,0,support,low
3559,3560,0.15,0.52,4,265,6,0,0,0,support,low
3560,3561,0.16,0.88,6,218,3,0,0,0,support,low
3561,3562,0.95,0.4,5,286,4,0,0,0,support,low
3562,3563,0.87,0.73,3,172,3,1,0,0,support,low
3563,3564,0.85,0.89,4,251,2,0,0,0,support,low
3564,3565,0.58,0.6,3,110,3,1,0,0,support,low
3565,3566,0.63,0.86,3,269,4,0,0,0,support,low
3566,3567,0.69,0.68,3,151,3,1,0,0,support,low
3567,3568,0.53,0.85,5,161,2,0,0,0,engineering,medium
3568,3569,0.96,0.71,4,210,3,0,0,0,engineering,medium
3569,3570,0.73,0.83,2,167,3,0,0,0,engineering,medium
3570,3571,0.5,0.6,3,270,3,1,0,0,management,medium
3571,3572,0.81,0.83,3,133,3,1,0,0,IT,medium
3572,3573,0.82,0.59,3,249,3,0,0,0,IT,medium
3573,3574,0.76,0.72,4,266,3,0,0,0,IT,medium
3574,3575,0.27,0.82,4,276,2,0,0,0,IT,medium
3575,3576,0.64,0.38,6,215,3,0,0,0,IT,medium
3576,3577,0.57,0.9,3,262,2,0,0,0,product_mng,medium
3577,3578,0.49,0.84,5,193,3,0,0,0,product_mng,medium
3578,3579,0.66,0.92,2,102,4,0,0,0,product_mng,medium
3579,3580,0.71,0.36,4,278,4,1,0,0,product_mng,high
3580,3581,0.61,0.63,3,250,4,0,0,0,IT,low
3581,3582,0.52,0.89,5,193,4,0,0,0,R&D,medium
3582,3583,0.62,0.91,3,133,3,0,0,0,R&D,medium
3583,3584,0.98,0.65,4,216,4,0,0,0,R&D,medium
3584,3585,0.67,0.56,5,174,2,1,0,0,R&D,medium
3585,3586,0.85,0.62,2,280,4,0,0,0,R&D,low
3586,3587,0.84,0.85,4,246,2,0,0,0,marketing,low
3587,3588,1.0,0.53,3,142,3,0,0,0,sales,low
3588,3589,0.72,0.76,4,144,3,1,0,0,accounting,low
3589,3590,0.66,0.75,6,100,4,1,0,0,support,low
3590,3591,0.64,0.71,5,212,2,0,0,0,engineering,low
3591,3592,1.0,0.76,5,201,3,0,0,0,management,low
3592,3593,0.75,0.59,5,206,2,0,0,0,marketing,low
3593,3594,0.81,0.77,4,197,3,0,0,0,marketing,low
3594,3595,0.31,0.98,5,232,5,0,0,0,marketing,low
3595,3596,0.32,0.97,6,272,2,0,0,0,sales,low
3596,3597,0.48,0.5,4,173,3,0,0,0,sales,low
3597,3598,0.62,0.42,2,124,2,0,0,0,sales,low
3598,3599,0.77,0.86,5,282,4,0,0,0,sales,low
3599,3600,0.76,0.8,2,219,4,1,0,0,sales,low
3600,3601,0.68,0.41,3,106,6,0,0,0,sales,low
3601,3602,0.72,0.79,4,192,4,0,0,0,sales,low
3602,3603,0.87,0.91,5,190,2,0,0,0,sales,low
3603,3604,0.59,0.57,2,156,2,0,0,0,sales,low
3604,3605,0.7,0.64,3,180,2,0,0,0,sales,low
3605,3606,0.73,0.81,4,245,2,0,0,0,sales,low
3606,3607,0.58,0.62,3,169,2,0,0,0,sales,medium
3607,3608,0.64,0.66,3,188,4,0,0,0,sales,medium
3608,3609,0.89,0.66,5,224,2,0,0,0,sales,medium
3609,3610,0.95,0.71,3,263,2,1,0,0,sales,medium
3610,3611,0.84,0.9,3,262,2,0,0,0,sales,medium
3611,3612,0.6,0.99,4,225,3,0,0,0,sales,medium
3612,3613,0.71,0.63,5,224,3,1,0,0,sales,medium
3613,3614,0.6,0.95,3,266,3,0,0,0,sales,medium
3614,3615,0.91,0.68,3,218,3,1,0,0,accounting,medium
3615,3616,0.75,1.0,3,102,3,0,0,0,accounting,medium
3616,3617,0.7,0.67,4,181,3,0,0,0,accounting,medium
3617,3618,0.23,0.64,5,150,5,0,0,0,hr,medium
3618,3619,0.73,0.83,4,270,2,0,0,0,hr,high
3619,3620,0.99,0.49,4,270,2,0,0,0,hr,low
3620,3621,0.62,0.68,5,265,3,0,0,0,hr,medium
3621,3622,0.98,0.89,4,169,3,0,0,0,engineering,medium
3622,3623,0.61,0.94,3,224,4,0,0,0,engineering,medium
3623,3624,0.52,0.92,3,150,2,1,0,0,engineering,medium
3624,3625,0.65,0.66,5,239,4,0,0,0,engineering,low
3625,3626,0.59,0.9,3,245,3,1,0,0,engineering,low
3626,3627,0.71,0.8,3,182,2,1,0,0,engineering,low
3627,3628,0.18,0.7,5,182,4,0,0,0,engineering,low
3628,3629,0.21,0.93,4,243,4,0,0,0,engineering,low
3629,3630,0.15,0.67,6,209,5,0,0,0,engineering,low
3630,3631,0.97,0.53,4,195,4,0,0,0,engineering,low
3631,3632,0.39,0.48,3,190,2,0,0,0,engineering,low
3632,3633,0.35,0.66,2,140,2,0,0,0,support,medium
3633,3634,0.88,0.58,4,147,4,0,0,0,support,medium
3634,3635,0.58,0.97,3,265,3,0,0,0,support,medium
3635,3636,0.61,0.78,3,238,2,0,0,0,support,medium
3636,3637,0.59,0.98,3,155,3,0,0,0,support,medium
3637,3638,0.55,0.41,4,132,5,1,0,0,support,medium
3638,3639,0.52,0.8,5,257,3,0,0,0,support,medium
3639,3640,0.71,0.77,2,255,3,0,0,0,support,medium
3640,3641,0.63,0.82,5,229,2,0,0,0,support,medium
3641,3642,0.17,0.84,5,216,4,0,0,0,support,medium
3642,3643,0.95,0.49,4,269,4,0,0,0,support,medium
3643,3644,1.0,0.73,3,205,2,0,0,0,engineering,medium
3644,3645,0.73,0.96,2,151,3,0,0,0,engineering,medium
3645,3646,0.8,0.64,4,246,3,1,0,0,engineering,medium
3646,3647,0.63,0.8,4,256,4,0,0,0,management,medium
3647,3648,0.95,0.59,4,235,3,0,0,0,IT,medium
3648,3649,0.75,0.83,4,229,2,0,0,0,IT,medium
3649,3650,0.64,0.72,5,158,3,0,0,0,IT,medium
3650,3651,0.72,1.0,3,197,3,0,0,0,IT,medium
3651,3652,0.72,0.53,3,151,4,0,0,0,IT,medium
3652,3653,0.85,0.63,3,167,3,0,0,0,product_mng,medium
3653,3654,0.24,0.94,4,146,4,0,0,0,product_mng,medium
3654,3655,0.69,0.53,4,281,4,0,0,0,product_mng,medium
3655,3656,0.69,0.7,3,212,2,0,0,0,product_mng,medium
3656,3657,0.87,0.59,5,261,3,0,0,0,IT,medium
3657,3658,0.78,0.91,3,238,2,0,0,0,R&D,high
3658,3659,0.76,0.74,4,235,3,0,0,0,R&D,high
3659,3660,0.35,0.7,3,107,3,0,0,0,R&D,high
3660,3661,0.88,0.59,6,243,4,0,0,0,R&D,high
3661,3662,0.78,0.79,5,233,3,1,0,0,R&D,high
3662,3663,0.36,0.42,3,206,5,0,0,0,marketing,high
3663,3664,0.24,0.7,5,172,4,0,0,0,sales,high
