,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary,satisfaction_range,evaluation_range
3744,3745,0.89,0.79,5,257,3,0,0,0,marketing,medium,excellent,good
3745,3746,0.52,0.56,4,225,2,0,0,0,marketing,medium,average,poor
3746,3747,0.91,0.91,3,167,3,0,0,0,marketing,medium,excellent,excellent
3747,3748,0.96,0.53,5,224,4,0,0,0,sales,low,excellent,poor
3748,3749,0.8,0.58,5,127,3,0,0,0,sales,low,good,poor
3749,3750,0.55,0.77,3,256,3,1,0,0,sales,low,average,good
3750,3751,0.93,0.63,4,233,2,0,0,0,sales,low,excellent,average
3751,3752,0.93,0.86,4,169,4,0,0,0,sales,low,excellent,good
3752,3753,0.54,0.48,3,152,2,0,0,0,sales,low,average,very_poor
3753,3754,0.48,0.76,5,236,2,0,0,0,sales,low,average,good
3754,3755,0.19,0.99,3,154,2,0,0,0,sales,high,very_poor,excellent
3755,3756,0.95,0.71,3,223,2,0,0,0,sales,low,excellent,average
3756,3757,0.96,0.81,4,211,3,0,0,0,sales,high,excellent,good
3757,3758,0.63,0.89,4,192,2,0,0,0,sales,high,average,excellent
3758,3759,0.81,0.8,4,227,2,1,0,0,sales,low,good,good
3759,3760,0.5,0.88,4,265,3,1,0,0,sales,low,average,excellent
3760,3761,0.76,0.72,5,228,2,0,0,0,sales,high,good,average
3761,3762,0.84,0.49,4,152,3,0,0,0,sales,low,excellent,poor
3762,3763,0.2,0.95,5,169,5,0,0,0,sales,medium,very_poor,excellent
3763,3764,0.78,0.92,3,169,3,0,0,0,sales,high,good,excellent
3764,3765,0.8,0.68,4,157,3,0,0,0,sales,medium,good,average
3765,3766,0.94,0.57,4,251,2,1,0,0,sales,medium,excellent,poor
3766,3767,0.44,0.74,5,253,2,0,0,0,accounting,medium,poor,average
3767,3768,0.92,0.85,3,155,2,0,0,0,accounting,medium,excellent,good
3768,3769,0.54,0.8,3,232,2,0,0,0,accounting,high,average,good
3769,3770,0.56,0.56,4,195,2,0,0,0,hr,medium,average,poor
3770,3771,0.66,0.69,4,198,3,1,0,0,hr,medium,good,average
3771,3772,0.8,0.91,3,246,3,0,0,0,hr,medium,good,excellent
3772,3773,0.6,0.81,2,214,3,0,0,0,hr,high,average,good
3773,3774,0.73,0.73,5,249,3,0,0,0,engineering,medium,good,average
3774,3775,0.55,0.74,3,211,3,1,0,0,engineering,high,average,average
3775,3776,0.7,0.71,5,269,3,0,0,0,engineering,low,good,average
3776,3777,0.53,0.68,4,214,3,0,0,0,engineering,medium,average,average
3777,3778,0.9,0.94,4,231,3,0,0,0,engineering,medium,excellent,excellent
3778,3779,0.8,0.78,3,175,3,0,0,0,engineering,medium,good,good
3779,3780,0.51,0.6,5,175,3,0,0,0,engineering,medium,average,poor
3780,3781,0.86,0.96,5,238,5,0,0,0,engineering,low,excellent,excellent
3781,3782,0.63,0.79,4,228,4,0,0,0,engineering,low,average,good
3782,3783,0.83,0.93,3,220,4,0,0,0,engineering,low,excellent,excellent
3783,3784,0.85,0.55,4,233,2,1,0,0,engineering,low,excellent,poor
3784,3785,0.8,0.57,3,225,4,0,0,0,support,low,good,poor
3785,3786,0.79,0.97,5,187,3,0,0,0,support,low,good,excellent
3786,3787,0.37,0.71,3,117,3,0,0,0,support,low,poor,average
3787,3788,0.85,0.9,3,184,3,1,0,0,support,low,excellent,excellent
3788,3789,0.76,0.56,3,216,3,0,0,0,support,low,good,poor
3789,3790,0.99,0.62,4,140,2,1,0,0,support,low,excellent,average
3790,3791,0.55,0.63,3,201,2,1,0,0,support,high,average,average
3791,3792,0.69,0.69,4,167,3,1,0,0,support,low,good,average
3792,3793,0.68,1.0,5,203,2,0,0,0,support,low,good,excellent
3793,3794,0.69,0.9,5,231,2,1,0,0,support,low,good,excellent
3794,3795,0.65,0.7,3,141,4,0,0,0,support,low,good,average
3795,3796,0.17,0.88,6,226,3,1,0,0,engineering,high,very_poor,excellent
3796,3797,0.48,0.65,3,199,2,0,0,0,engineering,low,average,average
3797,3798,0.65,0.59,4,192,3,0,0,0,engineering,low,good,poor
3798,3799,0.57,0.49,4,247,2,0,0,0,management,low,average,poor
3799,3800,0.8,0.67,3,164,3,0,0,0,IT,high,good,average
3800,3801,0.8,0.6,5,234,2,0,0,0,IT,low,good,poor
3801,3802,0.5,0.6,2,177,3,1,0,0,IT,medium,average,poor
3802,3803,0.95,0.87,3,208,2,0,0,0,IT,high,excellent,good
3803,3804,0.69,0.93,3,233,3,0,0,0,IT,medium,good,excellent
3804,3805,0.74,0.57,4,172,3,0,0,0,product_mng,high,good,poor
3805,3806,0.68,0.59,3,141,3,0,0,0,product_mng,medium,good,poor
3806,3807,0.68,0.55,3,213,3,0,0,0,product_mng,medium,good,poor
3807,3808,0.65,0.37,5,128,3,1,0,0,product_mng,medium,good,very_poor
3808,3809,0.85,0.92,4,151,3,1,0,0,IT,medium,excellent,excellent
3809,3810,0.49,0.48,4,247,3,0,0,0,R&D,medium,average,very_poor
3810,3811,0.19,0.8,6,143,4,0,0,0,R&D,medium,very_poor,good
3811,3812,0.95,0.61,3,164,3,0,0,0,R&D,medium,excellent,poor
3812,3813,0.63,0.62,3,183,3,0,0,0,R&D,medium,average,average
3813,3814,0.83,0.8,4,274,3,0,0,0,R&D,high,excellent,good
3814,3815,0.62,0.78,4,261,2,0,0,0,marketing,low,average,good
3815,3816,0.74,0.98,5,200,3,0,0,0,sales,medium,good,excellent
3816,3817,0.7,0.87,5,177,2,0,0,0,accounting,medium,good,good
3817,3818,0.28,0.38,5,139,4,0,0,0,support,medium,poor,very_poor
3818,3819,0.39,0.56,6,228,5,0,0,0,engineering,medium,poor,poor
3819,3820,0.62,0.63,3,230,2,0,0,0,management,medium,average,average
3820,3821,0.79,0.54,5,212,4,0,0,0,marketing,medium,good,poor
3821,3822,0.87,0.74,4,265,4,0,0,0,marketing,medium,excellent,average
3822,3823,0.29,0.75,3,124,4,0,0,0,marketing,medium,poor,good
3823,3824,0.37,0.88,4,155,3,0,0,0,sales,medium,poor,excellent
3824,3825,0.68,0.55,4,215,4,0,0,0,sales,high,good,poor
3825,3826,0.9,0.51,4,214,2,0,0,0,sales,low,excellent,poor
3826,3827,0.97,0.65,3,181,3,0,0,0,sales,low,excellent,average
3827,3828,0.6,0.77,4,229,2,0,0,0,sales,low,average,good
3828,3829,0.58,0.79,5,262,2,0,0,0,sales,high,average,good
3829,3830,0.83,0.86,3,165,3,0,0,0,sales,low,excellent,good
3830,3831,0.83,0.73,5,136,3,0,0,0,sales,low,excellent,average
3831,3832,0.94,0.71,4,151,2,1,0,0,sales,low,excellent,average
3832,3833,0.69,0.9,5,226,4,0,0,0,sales,high,good,excellent
3833,3834,0.81,0.81,5,215,2,0,0,0,sales,low,good,good
3834,3835,0.19,0.5,6,143,5,1,0,0,sales,low,very_poor,poor
3835,3836,0.18,0.64,3,223,4,1,0,0,sales,low,very_poor,average
3836,3837,0.58,0.63,4,271,3,0,0,0,sales,low,average,average
3837,3838,0.76,0.65,3,220,3,0,0,0,sales,low,good,average
3838,3839,0.26,0.47,6,182,4,0,0,0,sales,low,very_poor,very_poor
3839,3840,0.78,0.87,3,190,3,0,0,0,sales,low,good,good
3840,3841,0.71,0.56,3,198,3,0,0,0,sales,medium,good,poor
3841,3842,0.76,0.61,3,141,2,0,0,0,sales,medium,good,poor
3842,3843,0.44,0.81,3,248,2,0,0,0,accounting,medium,poor,good
3843,3844,0.26,0.69,2,168,5,0,0,0,accounting,medium,very_poor,average
3844,3845,0.75,0.57,5,162,3,0,0,0,accounting,medium,good,poor
3845,3846,0.64,0.9,4,211,3,0,0,0,hr,medium,good,excellent
3846,3847,0.79,0.71,4,271,3,0,0,0,hr,medium,good,average
3847,3848,0.96,0.61,3,271,2,0,0,0,hr,medium,excellent,poor
3848,3849,0.63,1.0,5,244,2,0,0,0,hr,medium,average,excellent
3849,3850,0.65,0.55,5,261,3,1,0,0,engineering,medium,good,poor
3850,3851,0.76,0.81,3,225,3,0,0,0,engineering,medium,good,good
3851,3852,0.26,0.9,4,266,5,0,0,0,engineering,medium,very_poor,excellent
3852,3853,0.84,0.73,3,146,5,1,0,0,engineering,high,excellent,average
3853,3854,0.74,0.77,3,233,3,0,0,0,engineering,low,good,good
3854,3855,0.53,0.45,4,180,3,0,0,0,engineering,medium,average,very_poor
3855,3856,0.7,0.56,5,208,3,0,0,0,engineering,medium,good,poor
3856,3857,0.62,0.69,4,165,4,1,0,0,engineering,medium,average,average
3857,3858,0.71,0.68,4,221,4,0,0,0,engineering,medium,good,average
3858,3859,0.5,0.65,3,215,2,0,0,0,engineering,low,average,average
3859,3860,0.53,0.5,6,264,6,0,0,0,engineering,low,average,poor
3860,3861,0.88,0.89,2,160,4,0,0,0,support,low,excellent,excellent
3861,3862,0.79,0.83,2,192,3,0,0,0,support,low,good,good
3862,3863,0.69,0.89,5,201,2,0,0,0,support,low,good,excellent
3863,3864,0.57,0.96,4,264,2,0,0,0,support,low,average,excellent
3864,3865,0.68,0.8,4,186,3,1,0,0,support,low,good,good
3865,3866,0.6,0.82,4,272,3,0,0,0,support,low,average,good
3866,3867,0.7,0.9,4,216,3,0,0,0,support,low,good,excellent
3867,3868,0.71,0.76,4,142,2,1,0,0,support,low,good,good
3868,3869,0.49,0.51,4,133,3,0,0,0,support,low,average,poor
3869,3870,0.74,0.7,4,260,2,0,0,0,support,low,good,average
3870,3871,0.2,0.93,4,101,5,0,0,0,support,low,very_poor,excellent
3871,3872,0.57,0.5,4,230,2,0,0,0,engineering,low,average,poor
3872,3873,0.83,0.48,3,242,4,0,0,0,engineering,low,excellent,very_poor
3873,3874,0.22,0.64,3,193,2,0,0,0,engineering,low,very_poor,average
3874,3875,0.67,0.57,2,234,4,0,0,0,management,low,good,poor
3875,3876,0.54,0.84,3,132,3,0,0,0,IT,low,average,good
3876,3877,0.54,0.53,4,183,3,0,0,0,IT,low,average,poor
3877,3878,0.64,0.61,4,191,4,0,0,0,IT,low,good,poor
3878,3879,0.23,0.84,5,140,4,0,0,0,IT,low,very_poor,good
3879,3880,0.88,0.87,5,257,3,0,0,0,IT,medium,excellent,good
3880,3881,0.83,0.54,4,219,3,0,0,0,product_mng,medium,excellent,poor
3881,3882,0.88,0.67,5,141,2,0,0,0,product_mng,medium,excellent,average
3882,3883,0.9,0.85,5,162,2,0,0,0,product_mng,medium,excellent,good
3883,3884,0.49,0.61,3,181,3,0,0,0,product_mng,medium,average,poor
3884,3885,0.55,0.49,3,191,3,0,0,0,IT,medium,average,poor
3885,3886,0.92,0.69,4,149,6,1,0,0,R&D,medium,excellent,average
3886,3887,0.72,0.67,3,164,4,0,0,0,R&D,medium,good,average
3887,3888,0.63,0.5,4,235,3,0,0,0,R&D,medium,average,poor
3888,3889,0.98,0.66,3,199,3,0,0,0,R&D,medium,excellent,average
3889,3890,0.76,0.52,3,248,3,0,0,0,R&D,medium,good,poor
3890,3891,0.42,0.56,2,103,3,1,0,0,marketing,medium,poor,poor
3891,3892,0.58,0.65,4,248,4,0,0,0,marketing,high,average,average
3892,3893,0.85,0.82,3,153,3,1,0,0,sales,low,excellent,good
3893,3894,0.67,0.95,4,241,4,0,0,0,accounting,medium,good,excellent
3894,3895,0.58,1.0,4,258,3,0,0,0,support,medium,average,excellent
3895,3896,0.84,0.76,5,172,5,1,0,0,engineering,medium,excellent,good
3896,3897,0.56,0.68,3,149,2,0,0,0,management,medium,average,average
3897,3898,0.63,0.83,4,217,3,0,0,0,marketing,low,average,good
3898,3899,0.51,0.92,3,243,3,0,0,0,marketing,low,average,excellent
3899,3900,0.95,0.81,5,120,3,0,0,0,marketing,low,excellent,good
3900,3901,0.85,0.55,3,137,3,1,0,0,sales,low,excellent,poor
3901,3902,0.73,0.78,5,150,3,0,0,0,sales,low,good,good
3902,3903,0.2,0.49,5,199,5,0,0,0,sales,low,very_poor,poor
3903,3904,0.78,0.79,3,203,2,0,0,0,sales,low,good,good
3904,3905,0.83,0.8,3,273,3,0,0,0,sales,low,excellent,good
3905,3906,0.87,0.56,2,214,3,1,0,0,sales,low,excellent,poor
3906,3907,0.98,0.99,5,141,3,0,0,0,sales,low,excellent,excellent
3907,3908,1.0,0.81,5,243,3,0,0,0,sales,low,excellent,good
3908,3909,0.7,0.55,4,159,3,0,0,0,sales,low,good,poor
3909,3910,0.62,0.88,5,146,3,0,0,0,sales,low,average,excellent
3910,3911,0.67,0.72,4,159,2,0,0,0,sales,low,good,average
3911,3912,0.86,0.96,4,196,3,0,0,0,sales,low,excellent,excellent
3912,3913,0.44,0.57,5,183,2,1,0,0,sales,low,poor,poor
3913,3914,0.19,0.86,4,192,4,0,0,0,sales,low,very_poor,good
3914,3915,0.76,0.83,4,246,2,0,0,0,sales,low,good,good
3915,3916,0.89,0.93,5,191,4,0,0,0,sales,low,excellent,excellent
3916,3917,0.25,0.97,3,158,3,0,0,0,sales,low,very_poor,excellent
3917,3918,0.68,1.0,4,167,2,0,0,0,sales,low,good,excellent
3918,3919,0.38,0.5,2,187,2,1,0,0,sales,medium,poor,poor
3919,3920,0.64,0.95,4,199,4,0,0,0,accounting,medium,good,excellent
3920,3921,0.76,0.62,4,157,3,0,0,0,accounting,medium,good,average
3921,3922,0.26,0.45,2,157,3,0,0,0,accounting,medium,very_poor,very_poor
3922,3923,0.69,0.67,3,178,2,0,0,0,hr,medium,good,average
3923,3924,0.98,0.66,3,154,2,0,0,0,hr,medium,excellent,average
3924,3925,0.86,0.83,5,208,2,1,0,0,hr,medium,excellent,good
3925,3926,0.14,0.68,4,273,5,1,0,0,hr,medium,very_poor,average
3926,3927,0.58,0.63,4,159,3,0,0,0,engineering,medium,average,average
3927,3928,0.63,0.97,4,234,2,0,0,0,engineering,medium,average,excellent
3928,3929,0.7,0.91,5,139,3,1,0,0,engineering,medium,good,excellent
3929,3930,0.73,0.62,4,210,4,0,0,0,engineering,medium,good,average
3930,3931,0.89,0.52,3,164,3,0,0,0,engineering,high,excellent,poor
3931,3932,0.17,0.61,3,241,5,1,0,0,engineering,low,very_poor,poor
3932,3933,0.86,0.73,5,259,2,0,0,0,engineering,medium,excellent,average
3933,3934,0.59,0.73,3,159,3,1,0,0,engineering,medium,average,average
3934,3935,0.22,0.51,4,131,2,0,0,0,engineering,medium,very_poor,poor
3935,3936,0.55,0.57,3,266,2,0,0,0,engineering,medium,average,poor
3936,3937,0.74,0.6,3,153,2,0,0,0,engineering,low,good,poor
3937,3938,0.55,0.54,3,253,2,0,0,0,support,low,average,poor
3938,3939,0.67,0.94,4,141,2,1,0,0,support,low,good,excellent
3939,3940,0.64,0.8,3,199,3,0,0,0,support,low,good,good
3940,3941,0.58,0.71,3,205,3,0,0,0,support,low,average,average
3941,3942,0.9,0.6,4,252,3,0,0,0,support,low,excellent,poor
3942,3943,0.89,0.9,4,153,3,0,0,0,support,low,excellent,excellent
3943,3944,0.74,0.37,2,171,4,0,0,0,support,low,good,very_poor
3944,3945,0.78,0.91,5,150,4,0,0,0,support,low,good,excellent
3945,3946,0.97,0.53,4,247,3,0,0,0,support,low,excellent,poor
3946,3947,0.52,0.92,4,150,2,1,0,0,support,low,average,excellent
3947,3948,0.99,0.86,4,206,2,0,0,0,support,low,excellent,good
3948,3949,0.76,0.44,4,192,4,1,0,0,engineering,low,good,very_poor
3949,3950,0.69,0.96,5,164,3,0,0,0,engineering,low,good,excellent
3950,3951,0.59,0.69,3,186,3,0,0,0,engineering,low,average,average
3951,3952,0.95,0.63,3,249,3,0,0,0,management,low,excellent,average
3952,3953,0.69,0.81,3,214,2,0,0,0,IT,low,good,good
3953,3954,0.76,0.75,4,193,4,0,0,0,IT,low,good,good
3954,3955,0.7,0.84,2,114,4,0,0,0,IT,low,good,good
3955,3956,0.87,0.6,2,122,2,0,0,0,IT,low,excellent,poor
3956,3957,0.44,0.55,3,170,3,1,0,0,IT,low,poor,poor
3957,3958,0.54,0.91,3,151,3,0,0,0,product_mng,medium,average,excellent
3958,3959,0.55,0.75,3,156,3,0,0,0,product_mng,medium,average,good
3959,3960,0.81,0.75,5,170,3,1,0,0,product_mng,medium,good,good
3960,3961,0.5,0.55,3,188,2,0,0,0,product_mng,medium,average,poor
3961,3962,0.93,0.74,4,201,3,1,0,0,IT,medium,excellent,average
3962,3963,0.64,0.5,6,254,6,0,0,0,R&D,medium,good,poor
3963,3964,0.57,0.78,3,206,4,0,0,0,R&D,medium,average,good
3964,3965,0.95,0.74,4,216,3,0,0,0,R&D,medium,excellent,average
3965,3966,0.86,0.67,5,200,3,0,0,0,R&D,medium,excellent,average
3966,3967,0.82,0.58,4,202,2,0,0,0,R&D,medium,excellent,poor
3967,3968,0.18,0.79,4,217,4,0,0,0,R&D,medium,very_poor,good
3968,3969,0.58,0.7,5,151,4,0,0,0,marketing,medium,average,average
3969,3970,0.57,0.56,3,224,2,0,0,0,sales,high,average,poor
3970,3971,0.94,0.83,5,148,3,0,0,0,accounting,low,excellent,good
3971,3972,0.2,0.97,6,224,5,1,0,0,support,medium,very_poor,excellent
3972,3973,0.73,0.75,2,243,5,1,0,0,engineering,medium,good,good
3973,3974,0.94,0.8,4,238,3,1,0,0,management,medium,excellent,good
3974,3975,0.99,0.61,3,254,3,0,0,0,marketing,medium,excellent,poor
3975,3976,0.22,0.49,4,218,4,0,0,0,marketing,low,very_poor,poor
3976,3977,0.67,0.66,3,237,3,0,0,0,marketing,low,good,average
3977,3978,0.49,0.67,4,185,2,0,0,0,sales,low,average,average
3978,3979,0.78,0.95,4,184,3,0,0,0,sales,low,good,excellent
3979,3980,0.15,0.74,2,176,3,1,0,0,sales,low,very_poor,average
3980,3981,0.91,0.89,4,260,3,0,0,0,sales,low,excellent,excellent
3981,3982,0.7,0.78,4,254,4,0,0,0,sales,low,good,good
3982,3983,0.6,0.95,3,221,3,0,0,0,sales,low,average,excellent
3983,3984,0.59,0.57,5,257,2,0,0,0,sales,low,average,poor
3984,3985,0.59,0.93,3,265,3,1,0,0,sales,low,average,excellent
3985,3986,0.55,0.64,3,138,3,1,0,0,sales,low,average,average
3986,3987,0.42,0.75,3,163,2,1,0,0,sales,low,poor,good
3987,3988,0.57,0.81,3,144,3,0,0,0,sales,low,average,good
3988,3989,0.72,0.51,3,146,2,1,0,0,sales,low,good,poor
3989,3990,0.83,0.81,3,242,6,0,0,0,sales,low,excellent,good
3990,3991,0.89,0.93,4,249,3,0,0,0,sales,low,excellent,excellent
3991,3992,0.55,0.59,3,245,3,0,0,0,sales,low,average,poor
3992,3993,0.53,0.75,4,201,2,0,0,0,sales,low,average,good
3993,3994,0.74,0.59,4,177,4,1,0,0,sales,medium,good,poor
3994,3995,0.63,0.98,4,160,2,0,0,0,sales,medium,average,excellent
3995,3996,0.63,0.4,6,177,2,1,0,0,sales,medium,average,very_poor
3996,3997,0.61,0.97,4,153,3,0,0,0,accounting,medium,average,excellent
3997,3998,0.76,0.79,3,197,5,0,0,0,accounting,medium,good,good
3998,3999,0.67,0.82,4,246,4,0,0,0,accounting,medium,good,good
3999,4000,0.51,0.95,4,258,3,0,0,0,hr,medium,average,excellent
4000,4001,0.67,0.55,3,137,3,0,0,0,hr,medium,good,poor
4001,4002,0.16,0.94,3,178,4,0,0,0,hr,medium,very_poor,excellent
4002,4003,0.34,0.85,4,123,4,0,0,0,hr,medium,poor,good
4003,4004,0.58,0.73,5,162,3,1,0,0,engineering,medium,average,average
4004,4005,0.5,0.71,5,210,5,0,0,0,engineering,medium,average,average
4005,4006,0.56,0.48,4,197,3,1,0,0,engineering,high,average,very_poor
4006,4007,0.56,0.98,3,220,3,0,0,0,engineering,low,average,excellent
4007,4008,0.74,0.71,4,133,2,0,0,0,engineering,medium,good,average
4008,4009,0.69,0.99,3,198,2,0,0,0,engineering,medium,good,excellent
4009,4010,0.15,0.81,4,160,5,0,0,0,engineering,medium,very_poor,good
4010,4011,0.58,0.67,2,180,2,0,0,0,engineering,medium,average,average
4011,4012,0.8,0.79,3,217,3,0,0,0,engineering,low,good,good
4012,4013,0.5,0.57,3,223,3,0,0,0,engineering,low,average,poor
4013,4014,0.66,0.92,4,229,2,0,0,0,engineering,low,good,excellent
4014,4015,0.81,0.78,4,159,3,0,0,0,support,low,good,good
4015,4016,0.14,0.68,5,253,5,0,0,0,support,low,very_poor,average
4016,4017,0.92,0.85,3,235,2,0,0,0,support,low,excellent,good
4017,4018,0.69,0.91,4,186,3,0,0,0,support,low,good,excellent
4018,4019,0.66,0.99,4,263,2,0,0,0,support,low,good,excellent
4019,4020,0.85,0.39,4,239,4,0,0,0,support,low,excellent,very_poor
4020,4021,0.83,0.69,4,151,2,0,0,0,support,low,excellent,average
4021,4022,1.0,0.49,3,106,4,0,0,0,support,low,excellent,poor
4022,4023,0.68,0.65,3,183,4,0,0,0,support,low,good,average
4023,4024,0.26,0.97,3,125,2,0,0,0,support,low,very_poor,excellent
4024,4025,0.35,0.41,3,157,2,0,0,0,support,low,poor,very_poor
4025,4026,0.12,0.58,3,241,2,0,0,0,engineering,low,very_poor,poor
4026,4027,0.91,0.93,4,184,3,0,0,0,engineering,low,excellent,excellent
4027,4028,0.65,0.67,4,144,3,0,0,0,engineering,low,good,average
4028,4029,0.78,0.72,3,255,4,1,0,0,management,low,good,average
4029,4030,0.61,0.82,3,261,4,0,0,0,IT,low,average,good
4030,4031,0.64,0.51,4,207,2,0,0,0,IT,low,good,poor
4031,4032,0.58,0.73,4,205,4,0,0,0,IT,low,average,average
4032,4033,0.63,0.76,4,217,2,1,0,0,IT,medium,average,good
4033,4034,0.94,0.6,4,215,2,1,0,0,IT,medium,excellent,poor
4034,4035,0.26,0.81,5,139,4,0,0,0,product_mng,medium,very_poor,good
4035,4036,0.59,0.69,3,146,3,0,0,0,product_mng,medium,average,average
4036,4037,0.78,0.8,4,175,3,0,0,0,product_mng,medium,good,good
4037,4038,0.86,0.64,5,188,3,0,0,0,product_mng,medium,excellent,average
4038,4039,0.79,0.73,5,155,3,0,0,0,IT,medium,good,average
4039,4040,0.89,0.73,4,171,4,0,0,0,R&D,medium,excellent,average
4040,4041,0.34,0.99,4,184,3,0,0,0,R&D,medium,poor,excellent
4041,4042,0.29,0.77,3,164,6,0,0,0,R&D,medium,poor,good
4042,4043,0.71,0.89,3,244,4,0,0,0,R&D,medium,good,excellent
4043,4044,0.93,0.58,4,222,2,0,0,0,R&D,medium,excellent,poor
4044,4045,0.94,0.76,4,231,3,1,0,0,R&D,high,excellent,good
4045,4046,0.91,0.72,3,213,3,0,0,0,marketing,low,excellent,average
4046,4047,0.71,0.96,4,144,4,0,0,0,sales,medium,good,excellent
4047,4048,0.67,0.81,3,221,4,1,0,0,accounting,medium,good,good
4048,4049,0.54,0.42,3,138,3,1,0,0,support,medium,average,very_poor
4049,4050,0.89,0.58,3,183,4,0,0,0,engineering,medium,excellent,poor
4050,4051,0.94,0.91,3,250,3,1,0,0,management,low,excellent,excellent
4051,4052,0.15,0.89,3,219,6,0,0,0,marketing,low,very_poor,excellent
4052,4053,0.45,0.92,6,164,4,1,0,0,marketing,low,poor,excellent
4053,4054,0.92,0.67,4,161,4,1,0,0,marketing,low,excellent,average
4054,4055,0.63,0.56,4,274,5,1,0,0,sales,low,average,poor
4055,4056,0.8,0.66,4,181,3,1,0,0,sales,low,good,average
4056,4057,0.45,0.72,3,148,2,0,0,0,sales,low,poor,average
4057,4058,0.72,0.54,3,226,2,1,0,0,sales,low,good,poor
4058,4059,0.84,0.36,6,256,5,0,0,0,sales,low,excellent,very_poor
4059,4060,0.61,0.51,3,141,2,0,0,0,sales,low,average,poor
4060,4061,0.63,0.88,3,177,3,0,0,0,sales,low,average,excellent
4061,4062,0.49,0.54,4,173,2,0,0,0,sales,low,average,poor
4062,4063,0.68,0.51,2,196,3,0,0,0,sales,low,good,poor
4063,4064,0.64,0.85,5,179,2,0,0,0,sales,low,good,good
4064,4065,0.61,0.64,4,201,3,0,0,0,sales,low,average,average
4065,4066,0.83,0.55,5,247,3,0,0,0,sales,low,excellent,poor
4066,4067,0.94,0.51,5,238,2,0,0,0,sales,low,excellent,poor
4067,4068,0.27,0.66,3,133,6,0,0,0,sales,low,very_poor,average
4068,4069,0.6,0.49,2,194,4,0,0,0,sales,low,average,poor
4069,4070,0.83,0.69,4,232,2,0,0,0,sales,low,excellent,average
4070,4071,0.53,0.75,3,232,3,0,0,0,sales,low,average,good
4071,4072,0.79,0.97,4,204,3,0,0,0,sales,medium,good,excellent
4072,4073,0.96,0.49,4,252,3,1,0,0,sales,medium,excellent,poor
4073,4074,0.5,0.56,3,164,3,0,0,0,accounting,medium,average,poor
4074,4075,0.68,0.81,5,266,2,0,0,0,accounting,medium,good,good
4075,4076,0.24,0.54,4,226,4,1,0,0,accounting,medium,very_poor,poor
4076,4077,0.8,0.8,4,252,6,0,0,0,hr,medium,good,good
4077,4078,0.62,0.74,4,155,3,0,0,0,hr,medium,average,average
4078,4079,1.0,0.85,3,202,2,0,0,0,hr,medium,excellent,good
4079,4080,0.64,0.75,3,214,3,0,0,0,hr,medium,good,good
4080,4081,0.51,0.55,4,267,3,0,0,0,engineering,medium,average,poor
4081,4082,0.74,0.5,4,265,3,0,0,0,engineering,medium,good,poor
4082,4083,0.49,0.99,3,221,2,1,0,0,engineering,medium,average,excellent
4083,4084,0.96,0.83,4,132,6,0,0,0,engineering,high,excellent,good
4084,4085,0.59,0.62,4,227,4,1,0,0,engineering,low,average,average
4085,4086,0.84,0.57,4,234,3,0,0,0,engineering,medium,excellent,poor
4086,4087,0.16,0.84,3,238,6,0,0,0,engineering,medium,very_poor,good
4087,4088,0.62,0.75,3,149,2,1,0,0,engineering,medium,average,good
4088,4089,0.79,0.67,4,152,3,0,0,0,engineering,medium,good,average
4089,4090,0.53,0.83,4,249,3,1,0,0,engineering,low,average,good
4090,4091,0.17,0.48,6,270,5,0,0,0,engineering,low,very_poor,very_poor
4091,4092,0.57,0.76,3,200,2,0,0,0,support,low,average,good
4092,4093,0.65,0.82,4,207,2,0,0,0,support,low,good,good
4093,4094,0.69,0.74,4,266,2,1,0,0,support,low,good,average
4094,4095,0.3,0.8,6,250,3,0,0,0,support,low,poor,good
4095,4096,0.99,0.92,3,220,3,0,0,0,support,low,excellent,excellent
4096,4097,0.5,0.69,4,177,2,0,0,0,support,low,average,average
4097,4098,0.54,0.96,3,147,2,0,0,0,support,medium,average,excellent
4098,4099,0.69,0.57,4,227,4,0,0,0,support,medium,good,poor
4099,4100,0.5,0.85,4,272,2,0,0,0,support,medium,average,good
4100,4101,0.66,0.73,3,244,3,0,0,0,support,medium,good,average
4101,4102,1.0,0.93,5,182,3,1,0,0,support,medium,excellent,excellent
